league,season,team,spi,win_forecast
Argentina: Primera División,2022,Platense,34.65601,0.01885
Argentina: Primera División,2022,Banfield,38.32826,0.018
Argentina: Primera División,2022,Velez Sarsfield,47.09261,0.01295
Argentina: Primera División,2022,Defensa y Justicia,42.89312,0.0111
Argentina: Primera División,2022,San Lorenzo,36.1483,0.01155
Argentina: Primera División,2022,Estudiantes,41.83385,0.0092
Argentina: Primera División,2022,Colon Santa Fe,36.18308,0.0063
Argentina: Primera División,2022,Tigre,36.1128,0.0053
Argentina: Primera División,2022,CA Independiente,38.51883,0.0055
Argentina: Primera División,2022,Sarmiento,32.12765,0.00415
Argentina: Primera División,2022,Lanus,39.90001,0.0038
Argentina: Primera División,2022,Talleres de Córdoba,41.29925,0.0031
Argentina: Primera División,2022,Arsenal Sarandi,29.68116,0.0033
Argentina: Primera División,2022,Rosario Central,34.8206,0.0029
Argentina: Primera División,2022,Patronato,30.26912,0.00315
Argentina: Primera División,2022,Central Córdoba Santiago del Estero,31.53565,0.00145
Argentina: Primera División,2022,Barracas Central,29.21882,0.00075
Argentina: Primera División,2022,Aldosivi,25.20565,5e-05
Argentina: Primera División,2021,River Plate,64.8724,0.4444
Argentina: Primera División,2021,CA Independiente,46.11959,0.12285
Argentina: Primera División,2021,Boca Juniors,54.73589,0.07095
Argentina: Primera División,2021,Lanus,43.35067,0.06785
Argentina: Primera División,2021,Newell's Old Boys,41.97637,0.05405
Argentina: Primera División,2021,Racing Club,43.97143,0.04395
Argentina: Primera División,2021,Estudiantes,41.35257,0.03995
Argentina: Primera División,2021,Velez Sarsfield,48.195,0.01925
Argentina: Primera División,2021,San Lorenzo,39.21525,0.01885
Argentina: Primera División,2021,Colon Santa Fe,34.62718,0.018
Argentina: Primera División,2021,Talleres de Córdoba,40.14513,0.021
Argentina: Primera División,2021,Argentinos Juniors,38.83365,0.0105
Argentina: Primera División,2021,Defensa y Justicia,41.83789,0.00905
Argentina: Primera División,2021,Patronato,35.26032,0.0086
Argentina: Primera División,2021,Gimnasia La Plata,34.49454,0.0092
Argentina: Primera División,2021,Banfield,36.79975,0.00875
Argentina: Primera División,2021,Godoy Cruz,31.01847,0.00565
Argentina: Primera División,2021,Atlético Tucumán,34.72585,0.0075
Argentina: Primera División,2021,Union Santa Fe,35.08218,0.0058
Argentina: Primera División,2021,Huracán,34.27784,0.00325
Argentina: Primera División,2021,Arsenal Sarandi,34.64781,0.0029
Argentina: Primera División,2021,Aldosivi,28.41239,0.00305
Argentina: Primera División,2021,Central Córdoba Santiago del Estero,32.20755,0.00175
Argentina: Primera División,2021,Sarmiento,30.54445,0.00145
Argentina: Primera División,2021,Rosario Central,34.18581,0.00105
Argentina: Primera División,2021,Platense,29.8353,0.0004
Argentina: Primera División,2019,River Plate,66.28502,0.37405
Argentina: Primera División,2019,Boca Juniors,64.17392,0.2995
Argentina: Primera División,2019,CA Independiente,51.91228,0.08675
Argentina: Primera División,2019,Racing Club,55.22679,0.06065
Argentina: Primera División,2019,San Lorenzo,44.79561,0.03225
Argentina: Primera División,2019,Velez Sarsfield,52.04817,0.02895
Argentina: Primera División,2019,Union Santa Fe,43.81129,0.0161
Argentina: Primera División,2019,Newell's Old Boys,42.2408,0.0159
Argentina: Primera División,2019,Banfield,44.05555,0.01265
Argentina: Primera División,2019,Rosario Central,39.11703,0.0098
Argentina: Primera División,2019,Talleres de Córdoba,41.93857,0.00875
Argentina: Primera División,2019,Defensa y Justicia,46.43176,0.00905
Argentina: Primera División,2019,Arsenal Sarandi,37.70468,0.01005
Argentina: Primera División,2019,Huracán,40.48425,0.0091
Argentina: Primera División,2019,Argentinos Juniors,41.72772,0.00605
Argentina: Primera División,2019,Estudiantes,39.11005,0.00415
Argentina: Primera División,2019,Lanus,41.45818,0.0041
Argentina: Primera División,2019,Patronato,36.72331,0.0033
Argentina: Primera División,2019,Central Córdoba Santiago del Estero,36.40142,0.00255
Argentina: Primera División,2019,Colon Santa Fe,38.08565,0.0012
Argentina: Primera División,2019,Atlético Tucumán,37.63751,0.0013
Argentina: Primera División,2019,Aldosivi,36.25194,0.0015
Argentina: Primera División,2019,Gimnasia La Plata,35.83527,0.00145
Argentina: Primera División,2019,Godoy Cruz,35.47714,0.00085
Argentina: Primera División,2018,Boca Juniors,65.4462,0.33415
Argentina: Primera División,2018,River Plate,60.67823,0.18925
Argentina: Primera División,2018,CA Independiente,57.35548,0.10865
Argentina: Primera División,2018,Racing Club,53.65005,0.07465
Argentina: Primera División,2018,Godoy Cruz,50.18198,0.0428
Argentina: Primera División,2018,Velez Sarsfield,48.40178,0.02855
Argentina: Primera División,2018,Defensa y Justicia,48.41085,0.02875
Argentina: Primera División,2018,San Lorenzo,47.6553,0.02065
Argentina: Primera División,2018,Talleres de Córdoba,47.32925,0.02385
Argentina: Primera División,2018,Union Santa Fe,46.51548,0.0197
Argentina: Primera División,2018,Colon Santa Fe,45.8621,0.01755
Argentina: Primera División,2018,Belgrano Cordoba,44.51978,0.01545
Argentina: Primera División,2018,Argentinos Juniors,44.04411,0.01345
Argentina: Primera División,2018,Lanus,42.37314,0.01075
Argentina: Primera División,2018,Huracán,42.07589,0.0118
Argentina: Primera División,2018,Tigre,42.5869,0.0093
Argentina: Primera División,2018,Estudiantes,42.59537,0.00955
Argentina: Primera División,2018,Banfield,41.68568,0.00765
Argentina: Primera División,2018,Rosario Central,39.81948,0.0077
Argentina: Primera División,2018,San Martin de Tucuman,39.64904,0.0053
Argentina: Primera División,2018,Aldosivi,39.23503,0.00435
Argentina: Primera División,2018,Newell's Old Boys,39.23765,0.00405
Argentina: Primera División,2018,Gimnasia La Plata,38.5463,0.00495
Argentina: Primera División,2018,San Martin San Juan,37.74947,0.00275
Argentina: Primera División,2018,Atlético Tucumán,37.06727,0.00265
Argentina: Primera División,2018,Patronato,35.14349,0.00175
Argentina: Primera División,2017,Boca Juniors,59.81928,0.1975
Argentina: Primera División,2017,River Plate,55.54776,0.1064
Argentina: Primera División,2017,CA Independiente,54.24846,0.0906
Argentina: Primera División,2017,Racing Club,53.42611,0.0716
Argentina: Primera División,2017,Lanus,53.39633,0.0735
Argentina: Primera División,2017,Estudiantes,52.68877,0.0748
Argentina: Primera División,2017,Defensa y Justicia,52.08624,0.0658
Argentina: Primera División,2017,San Lorenzo,50.17408,0.0496
Argentina: Primera División,2017,Rosario Central,48.53209,0.0341
Argentina: Primera División,2017,Olimpo,47.91972,0.028
Argentina: Primera División,2017,Velez Sarsfield,47.09423,0.0274
Argentina: Primera División,2017,Banfield,46.61862,0.0241
Argentina: Primera División,2017,Godoy Cruz,45.22571,0.019
Argentina: Primera División,2017,Colon Santa Fe,44.74215,0.0195
Argentina: Primera División,2017,Talleres de Córdoba,44.3979,0.0201
Argentina: Primera División,2017,Huracán,42.98049,0.0152
Argentina: Primera División,2017,Gimnasia La Plata,44.08441,0.0144
Argentina: Primera División,2017,Newell's Old Boys,41.80748,0.0103
Argentina: Primera División,2017,Belgrano Cordoba,42.25174,0.0109
Argentina: Primera División,2017,Temperley,40.66276,0.0073
Argentina: Primera División,2017,Arsenal Sarandi,40.82306,0.0083
Argentina: Primera División,2017,Tigre,40.00582,0.0077
Argentina: Primera División,2017,Atlético Tucumán,39.09645,0.0073
Argentina: Primera División,2017,Argentinos Juniors,37.92791,0.0042
Argentina: Primera División,2017,San Martin San Juan,37.78183,0.0043
Argentina: Primera División,2017,Union Santa Fe,37.74249,0.0037
Argentina: Primera División,2017,Patronato,37.33188,0.0037
Argentina: Primera División,2017,Chacarita Juniors,30.47828,0.0007
Brazil: Brasileirão,2022,Flamengo,67.90625,0.30575
Brazil: Brasileirão,2022,Palmeiras,63.96787,0.18895
Brazil: Brasileirão,2022,Atletico Mineiro,63.3974,0.17855
Brazil: Brasileirão,2022,São Paulo,55.05794,0.05235
Brazil: Brasileirão,2022,Corinthians,54.94734,0.05
Brazil: Brasileirão,2022,Bragantino,52.72443,0.03835
Brazil: Brasileirão,2022,Fluminense,52.59651,0.03615
Brazil: Brasileirão,2022,Internacional,52.14756,0.03535
Brazil: Brasileirão,2022,Atlético Paranaense,50.58755,0.02445
Brazil: Brasileirão,2022,América Mineiro,49.25085,0.02075
Brazil: Brasileirão,2022,Santos,48.79988,0.0169
Brazil: Brasileirão,2022,Fortaleza,47.64499,0.01585
Brazil: Brasileirão,2022,Ceará,46.40568,0.0117
Brazil: Brasileirão,2022,Cuiaba,41.65825,0.00405
Brazil: Brasileirão,2022,Juventude,41.45501,0.0044
Brazil: Brasileirão,2022,Atlético Goianiense,41.34436,0.0046
Brazil: Brasileirão,2022,Botafogo,40.47997,0.00405
Brazil: Brasileirão,2022,Coritiba,40.00657,0.0033
Brazil: Brasileirão,2022,Goiás,38.62842,0.0029
Brazil: Brasileirão,2022,Avaí,37.33394,0.0016
Brazil: Brasileirão,2021,Flamengo,74.46875,0.57345
Brazil: Brasileirão,2021,Palmeiras,63.87059,0.0906
Brazil: Brasileirão,2021,Atletico Mineiro,59.85847,0.069
Brazil: Brasileirão,2021,Internacional,57.98714,0.03975
Brazil: Brasileirão,2021,Bragantino,57.10181,0.0399
Brazil: Brasileirão,2021,Fluminense,56.22301,0.03665
Brazil: Brasileirão,2021,Atlético Paranaense,53.17735,0.03615
Brazil: Brasileirão,2021,Grêmio,57.17869,0.0259
Brazil: Brasileirão,2021,São Paulo,55.80998,0.0177
Brazil: Brasileirão,2021,Santos,54.05111,0.0193
Brazil: Brasileirão,2021,Corinthians,52.44966,0.0172
Brazil: Brasileirão,2021,Fortaleza,47.15283,0.01285
Brazil: Brasileirão,2021,Atlético Goianiense,44.39943,0.0072
Brazil: Brasileirão,2021,Bahía,47.21089,0.0055
Brazil: Brasileirão,2021,Ceará,47.20485,0.00615
Brazil: Brasileirão,2021,Sport Recife,41.21226,0.0008
Brazil: Brasileirão,2021,Juventude,39.47588,0.00075
Brazil: Brasileirão,2021,Cuiaba,39.46382,0.00055
Brazil: Brasileirão,2021,América Mineiro,39.30127,0.0005
Brazil: Brasileirão,2021,Chapecoense AF,37.16341,0.0001
Brazil: Brasileirão,2020,Flamengo,73.73261,0.43145
Brazil: Brasileirão,2020,Palmeiras,67.87766,0.184
Brazil: Brasileirão,2020,Grêmio,65.63493,0.14445
Brazil: Brasileirão,2020,Santos,61.01824,0.0622
Brazil: Brasileirão,2020,São Paulo,58.0516,0.03885
Brazil: Brasileirão,2020,Internacional,55.89938,0.02765
Brazil: Brasileirão,2020,Atlético Paranaense,56.10941,0.02605
Brazil: Brasileirão,2020,Corinthians,55.50995,0.02605
Brazil: Brasileirão,2020,Atletico Mineiro,51.72248,0.01325
Brazil: Brasileirão,2020,Fluminense,50.8972,0.0138
Brazil: Brasileirão,2020,Vasco da Gama,50.06027,0.01005
Brazil: Brasileirão,2020,Bahía,48.11722,0.00705
Brazil: Brasileirão,2020,Ceará,46.2942,0.0044
Brazil: Brasileirão,2020,Fortaleza,45.0174,0.00305
Brazil: Brasileirão,2020,Bragantino,43.00281,0.0021
Brazil: Brasileirão,2020,Goiás,42.54545,0.00195
Brazil: Brasileirão,2020,Coritiba,41.08269,0.00145
Brazil: Brasileirão,2020,Botafogo,40.50354,0.0007
Brazil: Brasileirão,2020,Sport Recife,40.00712,0.00095
Brazil: Brasileirão,2020,Atlético Goianiense,38.89735,0.00055
Brazil: Brasileirão,2019,Palmeiras,70.25239,0.2925
Brazil: Brasileirão,2019,Flamengo,68.59137,0.2309
Brazil: Brasileirão,2019,Grêmio,64.88105,0.1379
Brazil: Brasileirão,2019,Santos,61.26211,0.08165
Brazil: Brasileirão,2019,Internacional,58.68614,0.0543
Brazil: Brasileirão,2019,São Paulo,57.83005,0.04505
Brazil: Brasileirão,2019,Atletico Mineiro,56.1809,0.03885
Brazil: Brasileirão,2019,Corinthians,54.86466,0.0262
Brazil: Brasileirão,2019,Atlético Paranaense,54.20598,0.0235
Brazil: Brasileirão,2019,Cruzeiro,53.93002,0.0201
Brazil: Brasileirão,2019,Bahía,51.19898,0.01385
Brazil: Brasileirão,2019,Botafogo,48.93137,0.00925
Brazil: Brasileirão,2019,Vasco da Gama,48.75419,0.00905
Brazil: Brasileirão,2019,Ceará,47.05914,0.00515
Brazil: Brasileirão,2019,Chapecoense AF,45.94138,0.00495
Brazil: Brasileirão,2019,Fluminense,45.78799,0.0046
Brazil: Brasileirão,2019,Goiás,39.15127,0.00095
Brazil: Brasileirão,2019,CSA,37.7874,0.00055
Brazil: Brasileirão,2019,Fortaleza,37.4714,0.0004
Brazil: Brasileirão,2019,Avaí,35.60561,0.0003
Brazil: Brasileirão,2018,Palmeiras,58.06551,0.1448
Brazil: Brasileirão,2018,Flamengo,57.42026,0.1362
Brazil: Brasileirão,2018,Grêmio,54.73558,0.12145
Brazil: Brasileirão,2018,Corinthians,53.32429,0.0883
Brazil: Brasileirão,2018,Atlético Paranaense,51.65206,0.06725
Brazil: Brasileirão,2018,São Paulo,51.21266,0.06465
Brazil: Brasileirão,2018,Atletico Mineiro,52.62307,0.06175
Brazil: Brasileirão,2018,Internacional,50.41005,0.0545
Brazil: Brasileirão,2018,Santos,50.1069,0.0522
Brazil: Brasileirão,2018,Cruzeiro,51.35528,0.0445
Brazil: Brasileirão,2018,Vasco da Gama,47.31945,0.03485
Brazil: Brasileirão,2018,Vítoria,48.32165,0.0316
Brazil: Brasileirão,2018,Fluminense,46.54377,0.02175
Brazil: Brasileirão,2018,Bahía,46.40815,0.02065
Brazil: Brasileirão,2018,Botafogo,45.68395,0.01965
Brazil: Brasileirão,2018,Chapecoense AF,45.22907,0.01535
Brazil: Brasileirão,2018,Sport Recife,42.9286,0.00905
Brazil: Brasileirão,2018,Paraná,39.10701,0.0039
Brazil: Brasileirão,2018,Ceará,38.84475,0.00395
Brazil: Brasileirão,2018,América Mineiro,36.64558,0.00365
Brazil: Brasileirão,2017,Corinthians,,0.70492
Brazil: Brasileirão,2017,Grêmio,,0.19882
Brazil: Brasileirão,2017,Santos,,0.03478
Brazil: Brasileirão,2017,Palmeiras,,0.03348
Brazil: Brasileirão,2017,Flamengo,,0.01652
Brazil: Brasileirão,2017,Cruzeiro,,0.0061
Brazil: Brasileirão,2017,Sport Recife,,0.0025
Brazil: Brasileirão,2017,Atlético Paranaense,,0.00056
Brazil: Brasileirão,2017,Fluminense,,0.00088
Brazil: Brasileirão,2017,Botafogo,,0.0004
Brazil: Brasileirão,2017,Atletico Mineiro,,0.00034
Brazil: Brasileirão,2017,Ponte Preta,,0.00016
Brazil: Brasileirão,2017,Coritiba,,0.00012
Brazil: Brasileirão,2017,São Paulo,,8e-05
Brazil: Brasileirão,2017,Bahía,,0.00016
Brazil: Brasileirão,2017,Vasco da Gama,,4e-05
Brazil: Brasileirão,2017,Chapecoense AF,,0.00012
Brazil: Brasileirão,2017,Vítoria,,2e-05
Brazil: Brasileirão,2017,Avaí,,1e-05
Brazil: Brasileirão,2017,Atlético Goianiense,,1e-05
Australia: A-League,2022,Melbourne City,35.52957,0.3375
Australia: A-League,2022,Sydney FC,28.50006,0.1728
Australia: A-League,2022,Melbourne Victory,25.46549,0.1332
Australia: A-League,2022,Western Sydney FC,20.62059,0.0633
Australia: A-League,2022,Newcastle Jets,19.26458,0.0607
Australia: A-League,2022,Western United,20.03437,0.06255
Australia: A-League,2022,Adelaide United,18.41462,0.0518
Australia: A-League,2022,Central Coast Mariners,16.78868,0.03275
Australia: A-League,2022,Macarthur FC,15.93901,0.029
Australia: A-League,2022,Brisbane Roar,15.31202,0.0294
Australia: A-League,2022,Wellington Phoenix,13.94355,0.0182
Australia: A-League,2022,Perth Glory,10.46522,0.0088
Australia: A-League,2021,Melbourne City,38.80945,0.34385
Australia: A-League,2021,Sydney FC,29.48159,0.16835
Australia: A-League,2021,Western Sydney FC,24.06985,0.07915
Australia: A-League,2021,Perth Glory,24.88585,0.08235
Australia: A-League,2021,Wellington Phoenix,22.8797,0.0724
Australia: A-League,2021,Adelaide United,21.75236,0.05855
Australia: A-League,2021,Melbourne Victory,19.79082,0.04885
Australia: A-League,2021,Macarthur FC,18.90036,0.0501
Australia: A-League,2021,Brisbane Roar,18.26286,0.0317
Australia: A-League,2021,Central Coast Mariners,16.25772,0.02585
Australia: A-League,2021,Newcastle Jets,16.31538,0.0229
Australia: A-League,2021,Western United,15.10881,0.01595
Australia: A-League,2020,Melbourne City,36.95494,0.2272
Australia: A-League,2020,Sydney FC,34.10868,0.16025
Australia: A-League,2020,Macarthur FC,28.98539,0.10345
Australia: A-League,2020,Perth Glory,29.4987,0.0921
Australia: A-League,2020,Western United,29.35864,0.0841
Australia: A-League,2020,Wellington Phoenix,28.33592,0.0792
Australia: A-League,2020,Newcastle Jets,27.52461,0.0719
Australia: A-League,2020,Adelaide United,26.47505,0.0512
Australia: A-League,2020,Melbourne Victory,26.25613,0.0545
Australia: A-League,2020,Western Sydney FC,25.41769,0.0414
Australia: A-League,2020,Brisbane Roar,22.37631,0.0272
Australia: A-League,2020,Central Coast Mariners,16.6387,0.0075
Australia: A-League,2019,Sydney FC,39.55006,0.235
Australia: A-League,2019,Perth Glory,40.20998,0.21915
Australia: A-League,2019,Melbourne City,38.85608,0.21235
Australia: A-League,2019,Western United,28.90636,0.07765
Australia: A-League,2019,Melbourne Victory,31.68417,0.0841
Australia: A-League,2019,Adelaide United,28.87081,0.06
Australia: A-League,2019,Newcastle Jets,28.38493,0.0522
Australia: A-League,2019,Western Sydney FC,25.27521,0.0343
Australia: A-League,2019,Wellington Phoenix,21.66523,0.0138
Australia: A-League,2019,Brisbane Roar,18.43246,0.009
Australia: A-League,2019,Central Coast Mariners,15.45509,0.00245
Australia: A-League,2018,Melbourne Victory,50.03725,0.296
Australia: A-League,2018,Sydney FC,49.28813,0.2846
Australia: A-League,2018,Melbourne City,42.46845,0.15625
Australia: A-League,2018,Newcastle Jets,36.75871,0.07665
Australia: A-League,2018,Western Sydney FC,32.69369,0.04725
Australia: A-League,2018,Brisbane Roar,31.765,0.04515
Australia: A-League,2018,Perth Glory,32.12952,0.04235
Australia: A-League,2018,Adelaide United,30.84885,0.0386
Australia: A-League,2018,Wellington Phoenix,23.1701,0.00955
Australia: A-League,2018,Central Coast Mariners,19.39905,0.0036
China: Super League,2019,Guangzhou Evergrande,65.5933,0.4354
China: Super League,2019,Shanghai SIPG,60.08297,0.22705
China: Super League,2019,Beijing Guoan,54.81753,0.11545
China: Super League,2019,Jiangsu Suning FC,51.5878,0.07215
China: Super League,2019,Shandong Luneng,48.2193,0.049
China: Super League,2019,Dalian Aerbin,45.83025,0.03045
China: Super League,2019,Guangzhou RF,40.45457,0.01135
China: Super League,2019,Shanghai Greenland,39.80544,0.01165
China: Super League,2019,Tianjin Quanujian,39.99147,0.01025
China: Super League,2019,Hebei China Fortune FC,38.7503,0.00845
China: Super League,2019,Chongqing Lifan,38.23685,0.0085
China: Super League,2019,Guizhou Renhe,37.83403,0.0071
China: Super League,2019,Tianjin Teda,36.92488,0.00505
China: Super League,2019,Henan Jianye,35.176,0.00405
China: Super League,2019,Wuhan Zall,32.24751,0.0025
China: Super League,2019,Shenzhen FC,31.98753,0.0016
China: Super League,2018,Guangzhou Evergrande,64.9305,0.38955
China: Super League,2018,Shanghai SIPG,62.28692,0.3238
China: Super League,2018,Beijing Guoan,53.84293,0.15265
China: Super League,2018,Shandong Luneng,50.738,0.1123
China: Super League,2018,Jiangsu Suning FC,49.26423,0.01945
China: Super League,2018,Shanghai Greenland,42.60369,0.0009
China: Super League,2018,Guangzhou RF,43.83025,0.0005
China: Super League,2018,Tianjin Quanujian,43.90853,0.00035
China: Super League,2018,Tianjin Teda,39.87548,0.0003
China: Super League,2018,Hebei China Fortune FC,44.32058,0.0001
China: Super League,2018,Changchun Yatai,44.69231,1e-05
China: Super League,2018,Guizhou Renhe,37.47177,0.0001
China: Super League,2018,Henan Jianye,36.15641,1e-05
China: Super League,2018,Chongqing Lifan,35.82895,1e-05
China: Super League,2018,Dalian Aerbin,36.82902,1e-05
China: Super League,2018,Guizhou Hengfeng Zhicheng,34.83453,1e-05
Japan: J1 League,2022,Kawasaki Frontale,58.12068,0.4498
Japan: J1 League,2022,Kashima Antlers,49.27598,0.1456
Japan: J1 League,2022,Yokohama F. Marinos,49.5695,0.12405
Japan: J1 League,2022,Nagoya Grampus Eight,42.79957,0.09545
Japan: J1 League,2022,Vissel Kobe,46.29403,0.06595
Japan: J1 League,2022,Urawa Red Diamonds,44.55458,0.0381
Japan: J1 League,2022,FC Tokyo,34.78342,0.01635
Japan: J1 League,2022,Cerezo Osaka,35.54732,0.0143
Japan: J1 League,2022,Sanfrecce Hiroshima,33.8137,0.0123
Japan: J1 League,2022,Kashiwa Reysol,29.7921,0.0099
Japan: J1 League,2022,Consadole Sapporo,31.64868,0.0068
Japan: J1 League,2022,Avispa Fukuoka,30.66768,0.00645
Japan: J1 League,2022,Gamba Osaka,29.02194,0.0052
